time,ax,ay,az,gx,gy,gz,mx,my,mz,depth,current,voltage,temperature
2022-12-13 19:05:09.266763,0.01,0.0,1.02,-0.93,0.06,1.53,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:09.309863,,,,,,,,,,-0.06,,,
2022-12-13 19:05:09.312005,,,,,,,,,,,,,29.04
2022-12-13 19:05:09.819892,0.02,0.0,1.02,-0.37,-0.6,1.48,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:09.862657,,,,,,,,,,-0.06,,,
2022-12-13 19:05:09.864696,,,,,,,,,,,,,29.04
2022-12-13 19:05:10.203742,,,,,,,,,,,1.38,,
2022-12-13 19:05:10.204191,,,,,,,,,,,,12.24,
2022-12-13 19:05:10.372349,0.01,0.0,1.02,-0.67,-0.25,1.56,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:10.416444,,,,,,,,,,-0.06,,,
2022-12-13 19:05:10.417837,,,,,,,,,,,,,29.04
2022-12-13 19:05:10.925741,0.01,0.0,1.02,-0.83,-0.17,1.53,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:10.968399,,,,,,,,,,-0.06,,,
2022-12-13 19:05:10.969994,,,,,,,,,,,,,29.04
2022-12-13 19:05:11.478263,0.01,0.0,1.02,-0.53,-0.09,1.59,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:11.521286,,,,,,,,,,-0.06,,,
2022-12-13 19:05:11.522960,,,,,,,,,,,,,29.04
2022-12-13 19:05:11.728172,,,,,,,,,,,0.5,,
2022-12-13 19:05:11.728670,,,,,,,,,,,,12.24,
2022-12-13 19:05:12.030904,0.01,0.0,1.02,-0.34,-0.78,1.8,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:12.074298,,,,,,,,,,-0.06,,,
2022-12-13 19:05:12.075673,,,,,,,,,,,,,29.04
2022-12-13 19:05:12.584043,0.02,0.0,1.02,-0.7,2.2,1.69,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:12.626602,,,,,,,,,,-0.06,,,
2022-12-13 19:05:12.628552,,,,,,,,,,,,,29.04
2022-12-13 19:05:13.136384,0.02,0.0,1.01,-0.68,-0.49,1.8,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:13.179858,,,,,,,,,,-0.06,,,
2022-12-13 19:05:13.181149,,,,,,,,,,,,,29.04
2022-12-13 19:05:13.253058,,,,,,,,,,,0.5,,
2022-12-13 19:05:13.253655,,,,,,,,,,,,12.23,
2022-12-13 19:05:13.689537,0.02,0.0,1.02,-0.73,-0.27,1.61,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:13.731959,,,,,,,,,,-0.06,,,
2022-12-13 19:05:13.733773,,,,,,,,,,,,,29.04
2022-12-13 19:05:14.242206,0.02,0.0,1.02,-0.33,-0.26,1.78,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:14.285339,,,,,,,,,,-0.06,,,
2022-12-13 19:05:14.286794,,,,,,,,,,,,,29.04
2022-12-13 19:05:14.777368,,,,,,,,,,,1.25,,
2022-12-13 19:05:14.777897,,,,,,,,,,,,12.23,
2022-12-13 19:05:14.794483,0.0,0.0,1.02,-1.13,-0.45,1.61,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:14.837683,,,,,,,,,,-0.06,,,
2022-12-13 19:05:14.839394,,,,,,,,,,,,,29.04
2022-12-13 19:05:15.347402,0.02,0.0,1.02,-0.5,-0.11,1.77,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:15.390251,,,,,,,,,,-0.06,,,
2022-12-13 19:05:15.392098,,,,,,,,,,,,,29.04
2022-12-13 19:05:15.900551,0.02,0.0,1.02,-0.73,-0.68,1.71,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:15.943278,,,,,,,,,,-0.06,,,
2022-12-13 19:05:15.945041,,,,,,,,,,,,,29.04
2022-12-13 19:05:16.302181,,,,,,,,,,,1.25,,
2022-12-13 19:05:16.302722,,,,,,,,,,,,12.24,
2022-12-13 19:05:16.453436,0.02,0.0,1.02,-0.52,-0.19,1.72,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:16.496387,,,,,,,,,,-0.06,,,
2022-12-13 19:05:16.497754,,,,,,,,,,,,,29.04
2022-12-13 19:05:17.006016,0.02,0.0,1.02,-0.71,-0.4,1.29,-0.59,0.61,-0.56,,,,
2022-12-13 19:05:17.048730,,,,,,,,,,-0.06,,,
2022-12-13 19:05:17.050876,,,,,,,,,,,,,29.04
2022-12-13 19:05:17.558814,0.01,0.01,1.02,-0.28,0.04,1.78,-0.59,0.62,-0.56,,,,
2022-12-13 19:05:17.602146,,,,,,,,,,-0.06,,,
2022-12-13 19:05:17.603359,,,,,,,,,,,,,29.04
2022-12-13 19:05:17.826303,,,,,,,,,,,1.0,,
2022-12-13 19:05:17.827240,,,,,,,,,,,,12.25,
2022-12-13 19:05:18.112091,0.02,0.0,1.02,-0.86,-0.57,1.61,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:18.154391,,,,,,,,,,-0.06,,,
2022-12-13 19:05:18.156510,,,,,,,,,,,,,29.05
2022-12-13 19:05:18.664463,0.0,0.0,1.02,-0.28,-0.31,1.49,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:18.707310,,,,,,,,,,-0.06,,,
2022-12-13 19:05:18.709184,,,,,,,,,,,,,29.05
2022-12-13 19:05:19.216927,0.01,0.0,1.02,-1.05,0.35,1.64,-0.6,0.61,-0.57,,,,
2022-12-13 19:05:19.260241,,,,,,,,,,-0.06,,,
2022-12-13 19:05:19.261697,,,,,,,,,,,,,29.05
2022-12-13 19:05:19.351007,,,,,,,,,,,0.88,,
2022-12-13 19:05:19.351543,,,,,,,,,,,,12.23,
2022-12-13 19:05:19.769609,0.02,0.0,1.02,-0.31,-0.88,1.69,-0.59,0.61,-0.56,,,,
2022-12-13 19:05:19.813102,,,,,,,,,,-0.06,,,
2022-12-13 19:05:19.814440,,,,,,,,,,,,,29.05
2022-12-13 19:05:20.322429,0.01,0.0,1.02,-0.9,-0.44,1.55,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:20.366004,,,,,,,,,,-0.06,,,
2022-12-13 19:05:20.367411,,,,,,,,,,,,,29.05
2022-12-13 19:05:20.875323,0.01,0.0,1.02,-0.28,-0.6,1.69,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:20.875921,,,,,,,,,,,1.5,,
2022-12-13 19:05:20.876336,,,,,,,,,,,,12.24,
2022-12-13 19:05:20.918233,,,,,,,,,,-0.06,,,
2022-12-13 19:05:20.920268,,,,,,,,,,,,,29.05
2022-12-13 19:05:21.428153,0.02,0.0,1.02,-0.74,-0.69,1.73,-0.58,0.62,-0.58,,,,
2022-12-13 19:05:21.471194,,,,,,,,,,-0.06,,,
2022-12-13 19:05:21.473011,,,,,,,,,,,,,29.05
2022-12-13 19:05:21.981257,0.02,0.0,1.02,-1.01,0.26,1.32,-0.59,0.62,-0.57,,,,
2022-12-13 19:05:22.024187,,,,,,,,,,-0.06,,,
2022-12-13 19:05:22.025508,,,,,,,,,,,,,29.05
2022-12-13 19:05:22.400435,,,,,,,,,,,0.75,,
2022-12-13 19:05:22.400965,,,,,,,,,,,,12.25,
2022-12-13 19:05:22.533438,0.01,0.0,1.02,-0.17,-0.5,1.37,-0.59,0.62,-0.58,,,,
2022-12-13 19:05:22.576606,,,,,,,,,,-0.06,,,
2022-12-13 19:05:22.578123,,,,,,,,,,,,,29.05
2022-12-13 19:05:23.086421,0.02,0.0,1.01,-1.14,-0.89,1.52,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:23.129000,,,,,,,,,,-0.06,,,
2022-12-13 19:05:23.131101,,,,,,,,,,,,,29.05
2022-12-13 19:05:23.639243,0.02,0.0,1.02,-0.76,-0.1,1.28,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:23.682360,,,,,,,,,,-0.06,,,
2022-12-13 19:05:23.684240,,,,,,,,,,,,,29.05
2022-12-13 19:05:23.924769,,,,,,,,,,,1.0,,
2022-12-13 19:05:23.925767,,,,,,,,,,,,12.24,
2022-12-13 19:05:24.192241,0.02,0.0,1.02,-0.25,-0.2,1.37,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:24.235468,,,,,,,,,,-0.06,,,
2022-12-13 19:05:24.237025,,,,,,,,,,,,,29.05
2022-12-13 19:05:24.745061,0.02,0.0,1.02,-0.91,-0.52,1.69,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:24.787822,,,,,,,,,,-0.06,,,
2022-12-13 19:05:24.789614,,,,,,,,,,,,,29.05
2022-12-13 19:05:25.297587,0.01,-0.0,1.02,-0.87,0.42,1.64,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:25.340854,,,,,,,,,,-0.06,,,
2022-12-13 19:05:25.342203,,,,,,,,,,,,,29.05
2022-12-13 19:05:25.449324,,,,,,,,,,,1.13,,
2022-12-13 19:05:25.449903,,,,,,,,,,,,12.24,
2022-12-13 19:05:25.850550,0.02,0.0,1.02,-0.53,-1.11,1.68,-0.59,0.61,-0.57,,,,
2022-12-13 19:05:25.893697,,,,,,,,,,-0.06,,,
2022-12-13 19:05:25.894972,,,,,,,,,,,,,29.05
2022-12-13 19:05:26.403304,0.02,0.0,1.02,-0.75,-0.2,1.47,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:26.446054,,,,,,,,,,-0.06,,,
2022-12-13 19:05:26.447683,,,,,,,,,,,,,29.05
2022-12-13 19:05:26.956261,0.02,0.0,1.02,-0.69,0.17,1.89,-0.59,0.61,-0.56,,,,
2022-12-13 19:05:26.973867,,,,,,,,,,,1.25,,
2022-12-13 19:05:26.974401,,,,,,,,,,,,12.24,
2022-12-13 19:05:26.998861,,,,,,,,,,-0.06,,,
2022-12-13 19:05:27.000797,,,,,,,,,,,,,29.05
2022-12-13 19:05:27.508930,0.02,-0.0,1.02,-0.54,-1.11,1.58,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:27.551994,,,,,,,,,,-0.06,,,
2022-12-13 19:05:27.553347,,,,,,,,,,,,,29.05
2022-12-13 19:05:28.061693,0.02,0.0,1.02,-1.01,0.38,1.64,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:28.104885,,,,,,,,,,-0.06,,,
2022-12-13 19:05:28.106098,,,,,,,,,,,,,29.05
2022-12-13 19:05:28.498496,,,,,,,,,,,1.38,,
2022-12-13 19:05:28.499099,,,,,,,,,,,,12.24,
2022-12-13 19:05:28.614401,0.01,0.0,1.02,-0.36,-0.4,1.77,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:28.657344,,,,,,,,,,-0.06,,,
2022-12-13 19:05:28.658915,,,,,,,,,,,,,29.05
2022-12-13 19:05:29.167029,0.02,0.0,1.02,-0.71,-0.28,1.67,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:29.210364,,,,,,,,,,-0.06,,,
2022-12-13 19:05:29.211745,,,,,,,,,,,,,29.05
2022-12-13 19:05:29.719986,0.02,0.0,1.02,-0.77,-0.14,1.88,-0.58,0.61,-0.56,,,,
2022-12-13 19:05:29.762792,,,,,,,,,,-0.06,,,
2022-12-13 19:05:29.764740,,,,,,,,,,,,,29.04
2022-12-13 19:05:30.023126,,,,,,,,,,,0.88,,
2022-12-13 19:05:30.023662,,,,,,,,,,,,12.24,
2022-12-13 19:05:30.272796,0.01,0.0,1.02,-0.45,-1.0,1.57,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:30.315930,,,,,,,,,,-0.06,,,
2022-12-13 19:05:30.317179,,,,,,,,,,,,,29.04
2022-12-13 19:05:30.825142,0.01,0.0,1.02,-0.83,0.35,1.72,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:30.868630,,,,,,,,,,-0.06,,,
2022-12-13 19:05:30.869825,,,,,,,,,,,,,29.04
2022-12-13 19:05:31.378360,0.02,0.0,1.02,-1.18,-0.31,1.64,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:31.421444,,,,,,,,,,-0.06,,,
2022-12-13 19:05:31.422801,,,,,,,,,,,,,29.04
2022-12-13 19:05:31.547085,,,,,,,,,,,0.88,,
2022-12-13 19:05:31.547688,,,,,,,,,,,,12.24,
2022-12-13 19:05:31.931168,0.02,0.0,1.02,-0.28,-0.31,1.44,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:31.974363,,,,,,,,,,-0.06,,,
2022-12-13 19:05:31.975587,,,,,,,,,,,,,29.04
2022-12-13 19:05:32.483673,0.02,0.0,1.02,-1.09,-0.14,1.48,-0.58,0.6,-0.56,,,,
2022-12-13 19:05:32.526663,,,,,,,,,,-0.06,,,
2022-12-13 19:05:32.528674,,,,,,,,,,,,,29.04
2022-12-13 19:05:33.035949,0.02,-0.0,1.02,-0.78,-0.34,1.54,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:33.071934,,,,,,,,,,,0.88,,
2022-12-13 19:05:33.072386,,,,,,,,,,,,12.25,
2022-12-13 19:05:33.079624,,,,,,,,,,-0.06,,,
2022-12-13 19:05:33.081324,,,,,,,,,,,,,29.04
2022-12-13 19:05:33.589581,0.02,0.0,1.02,-0.59,-0.73,1.4,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:33.632695,,,,,,,,,,-0.06,,,
2022-12-13 19:05:33.633968,,,,,,,,,,,,,29.04
2022-12-13 19:05:34.142381,0.02,0.0,1.02,-1.02,-0.17,1.66,-0.57,0.61,-0.57,,,,
2022-12-13 19:05:34.185500,,,,,,,,,,-0.06,,,
2022-12-13 19:05:34.186787,,,,,,,,,,,,,29.04
2022-12-13 19:05:34.596269,,,,,,,,,,,1.0,,
2022-12-13 19:05:34.596774,,,,,,,,,,,,12.24,
2022-12-13 19:05:34.694799,0.02,0.01,1.02,-0.31,-0.61,1.78,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:34.738038,,,,,,,,,,-0.06,,,
2022-12-13 19:05:34.739829,,,,,,,,,,,,,29.04
2022-12-13 19:05:35.247698,0.02,0.0,1.02,-0.81,-0.83,1.86,-0.58,0.61,-0.56,,,,
2022-12-13 19:05:35.290569,,,,,,,,,,-0.06,,,
2022-12-13 19:05:35.292394,,,,,,,,,,,,,29.04
2022-12-13 19:05:35.800636,0.02,0.0,1.02,-0.79,0.38,1.44,-0.57,0.61,-0.56,,,,
2022-12-13 19:05:35.843370,,,,,,,,,,-0.06,,,
2022-12-13 19:05:35.845253,,,,,,,,,,,,,29.04
2022-12-13 19:05:36.121437,,,,,,,,,,,0.75,,
2022-12-13 19:05:36.121975,,,,,,,,,,,,12.24,
2022-12-13 19:05:36.352981,0.02,0.0,1.02,-0.27,-0.82,1.71,-0.58,0.61,-0.57,,,,
2022-12-13 19:05:36.396660,,,,,,,,,,-0.06,,,
2022-12-13 19:05:36.397844,,,,,,,,,,,,,29.04
2022-12-13 19:05:36.905717,0.02,0.0,1.02,-0.86,-0.26,1.55,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:36.948813,,,,,,,,,,-0.06,,,
2022-12-13 19:05:36.950512,,,,,,,,,,,,,29.04
2022-12-13 19:05:37.458395,0.02,0.0,1.02,-0.91,-0.38,1.39,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:37.501706,,,,,,,,,,-0.06,,,
2022-12-13 19:05:37.503384,,,,,,,,,,,,,29.04
2022-12-13 19:05:37.645894,,,,,,,,,,,0.88,,
2022-12-13 19:05:37.646514,,,,,,,,,,,,12.25,
2022-12-13 19:05:38.011602,0.02,0.0,1.02,-0.48,-0.21,1.39,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:38.054435,,,,,,,,,,-0.06,,,
2022-12-13 19:05:38.056165,,,,,,,,,,,,,29.04
2022-12-13 19:05:38.564843,0.02,0.0,1.02,-0.81,-0.46,1.71,-0.58,0.6,-0.57,,,,
2022-12-13 19:05:38.607336,,,,,,,,,,-0.06,,,
2022-12-13 19:05:38.609474,,,,,,,,,,,,,29.04
2022-12-13 19:05:39.117398,0.02,-0.0,1.02,-0.4,-0.16,1.66,-0.57,0.6,-0.58,,,,
2022-12-13 19:05:39.160592,,,,,,,,,,-0.06,,,
2022-12-13 19:05:39.161772,,,,,,,,,,,,,29.04
2022-12-13 19:05:39.169920,,,,,,,,,,,0.63,,
2022-12-13 19:05:39.170447,,,,,,,,,,,,12.26,
2022-12-13 19:05:39.670109,0.02,0.0,1.02,-0.84,-0.59,1.43,-0.57,0.59,-0.58,,,,
2022-12-13 19:05:39.713656,,,,,,,,,,-0.06,,,
2022-12-13 19:05:39.714807,,,,,,,,,,,,,29.04
2022-12-13 19:05:40.223089,0.02,0.0,1.02,-0.76,-0.43,1.72,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:40.266187,,,,,,,,,,-0.06,,,
2022-12-13 19:05:40.267426,,,,,,,,,,,,,29.04
2022-12-13 19:05:40.694742,,,,,,,,,,,1.13,,
2022-12-13 19:05:40.695283,,,,,,,,,,,,12.26,
2022-12-13 19:05:40.775420,0.02,0.0,1.02,-0.86,0.05,1.58,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:40.818724,,,,,,,,,,-0.06,,,
2022-12-13 19:05:40.820185,,,,,,,,,,,,,29.04
2022-12-13 19:05:41.328387,0.02,0.0,1.02,-0.81,-0.37,1.66,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:41.371328,,,,,,,,,,-0.06,,,
2022-12-13 19:05:41.373071,,,,,,,,,,,,,29.04
2022-12-13 19:05:41.881038,0.02,0.0,1.02,-0.72,0.04,1.68,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:41.924277,,,,,,,,,,-0.06,,,
2022-12-13 19:05:41.925726,,,,,,,,,,,,,29.04
2022-12-13 19:05:42.219335,,,,,,,,,,,0.75,,
2022-12-13 19:05:42.219860,,,,,,,,,,,,12.26,
2022-12-13 19:05:42.434032,0.02,0.0,1.02,-1.23,-0.72,1.29,-0.57,0.61,-0.57,,,,
2022-12-13 19:05:42.476733,,,,,,,,,,-0.06,,,
2022-12-13 19:05:42.478326,,,,,,,,,,,,,29.04
2022-12-13 19:05:42.986511,0.01,0.0,1.02,-0.52,-0.53,1.52,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:43.030165,,,,,,,,,,-0.06,,,
2022-12-13 19:05:43.031305,,,,,,,,,,,,,29.04
2022-12-13 19:05:43.539179,0.02,0.0,1.02,-0.92,-0.28,1.56,-0.57,0.6,-0.58,,,,
2022-12-13 19:05:43.582394,,,,,,,,,,-0.06,,,
2022-12-13 19:05:43.584267,,,,,,,,,,,,,29.04
2022-12-13 19:05:43.744021,,,,,,,,,,,1.0,,
2022-12-13 19:05:43.744620,,,,,,,,,,,,12.24,
2022-12-13 19:05:44.092536,0.02,0.0,1.02,-0.9,-0.69,1.5,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:44.135025,,,,,,,,,,-0.06,,,
2022-12-13 19:05:44.136848,,,,,,,,,,,,,29.04
2022-12-13 19:05:44.645148,0.02,0.0,1.02,-0.38,-0.27,1.78,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:44.688158,,,,,,,,,,-0.06,,,
2022-12-13 19:05:44.689684,,,,,,,,,,,,,29.04
2022-12-13 19:05:45.197866,0.02,0.0,1.02,-0.6,-0.37,1.61,-0.56,0.6,-0.58,,,,
2022-12-13 19:05:45.241114,,,,,,,,,,-0.06,,,
2022-12-13 19:05:45.242435,,,,,,,,,,,,,29.04
2022-12-13 19:05:45.268090,,,,,,,,,,,1.13,,
2022-12-13 19:05:45.268653,,,,,,,,,,,,12.25,
2022-12-13 19:05:45.750806,0.02,0.0,1.02,-0.81,-0.64,1.42,-0.56,0.6,-0.57,,,,
2022-12-13 19:05:45.793975,,,,,,,,,,-0.06,,,
2022-12-13 19:05:45.795425,,,,,,,,,,,,,29.04
2022-12-13 19:05:46.303359,0.02,0.0,1.02,-0.84,-0.11,1.42,-0.56,0.59,-0.57,,,,
2022-12-13 19:05:46.346326,,,,,,,,,,-0.06,,,
2022-12-13 19:05:46.348316,,,,,,,,,,,,,29.04
2022-12-13 19:05:46.792693,,,,,,,,,,,1.0,,
2022-12-13 19:05:46.792913,,,,,,,,,,,,12.24,
2022-12-13 19:05:46.856210,0.02,0.0,1.02,-0.81,-0.32,1.45,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:46.899267,,,,,,,,,,-0.06,,,
2022-12-13 19:05:46.900657,,,,,,,,,,,,,29.04
2022-12-13 19:05:47.408851,0.02,0.0,1.02,-0.54,-0.3,1.27,-0.57,0.6,-0.57,,,,
2022-12-13 19:05:47.452285,,,,,,,,,,-0.06,,,
2022-12-13 19:05:47.453586,,,,,,,,,,,,,29.04
2022-12-13 19:05:47.962138,0.02,0.0,1.02,-0.78,-0.34,1.68,-0.57,0.6,-0.58,,,,
2022-12-13 19:05:48.005100,,,,,,,,,,-0.06,,,
2022-12-13 19:05:48.006538,,,,,,,,,,,,,29.04
2022-12-13 19:05:48.317293,,,,,,,,,,,1.0,,
2022-12-13 19:05:48.317893,,,,,,,,,,,,12.25,
2022-12-13 19:05:48.514385,0.02,0.0,1.02,-0.9,-0.67,1.79,-0.56,0.6,-0.57,,,,
2022-12-13 19:05:48.558272,,,,,,,,,,-0.06,,,
2022-12-13 19:05:48.559444,,,,,,,,,,,,,29.04
2022-12-13 19:05:49.067451,0.02,-0.0,1.02,-0.61,-0.66,1.72,-0.56,0.6,-0.57,,,,
2022-12-13 19:05:49.110296,,,,,,,,,,-0.06,,,
2022-12-13 19:05:49.112247,,,,,,,,,,,,,29.04
2022-12-13 19:05:49.620639,0.02,0.0,1.02,-0.43,-0.14,1.8,-0.56,0.59,-0.57,,,,
2022-12-13 19:05:49.663535,,,,,,,,,,-0.06,,,
2022-12-13 19:05:49.664705,,,,,,,,,,,,,29.04
2022-12-13 19:05:49.842187,,,,,,,,,,,1.25,,
2022-12-13 19:05:49.842725,,,,,,,,,,,,12.24,
2022-12-13 19:05:50.173182,0.02,0.0,1.02,-0.81,-0.61,1.68,-0.55,0.6,-0.58,,,,
2022-12-13 19:05:50.216175,,,,,,,,,,-0.06,,,
2022-12-13 19:05:50.217661,,,,,,,,,,,,,29.04
2022-12-13 19:05:50.725458,0.02,0.0,1.02,-0.76,-0.31,1.59,-0.55,0.6,-0.57,,,,
2022-12-13 19:05:50.769122,,,,,,,,,,-0.06,,,
2022-12-13 19:05:50.770241,,,,,,,,,,,,,29.04
2022-12-13 19:05:51.278730,0.02,0.0,1.02,-0.47,-0.25,1.58,-0.55,0.59,-0.56,,,,
2022-12-13 19:05:51.322326,,,,,,,,,,-0.06,,,
2022-12-13 19:05:51.323565,,,,,,,,,,,,,29.04
2022-12-13 19:05:51.366732,,,,,,,,,,,1.25,,
2022-12-13 19:05:51.367251,,,,,,,,,,,,12.24,
2022-12-13 19:05:51.831257,0.02,0.0,1.02,-0.8,-0.51,1.39,-0.55,0.59,-0.56,,,,
2022-12-13 19:05:51.874460,,,,,,,,,,-0.06,,,
2022-12-13 19:05:51.875921,,,,,,,,,,,,,29.04
2022-12-13 19:05:52.384325,0.02,0.0,1.02,-0.86,-0.29,1.72,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:52.427002,,,,,,,,,,-0.06,,,
2022-12-13 19:05:52.428765,,,,,,,,,,,,,29.04
2022-12-13 19:05:52.890863,,,,,,,,,,,1.0,,
2022-12-13 19:05:52.891380,,,,,,,,,,,,12.24,
2022-12-13 19:05:52.937374,0.02,0.0,1.02,-0.69,0.11,1.49,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:52.979815,,,,,,,,,,-0.06,,,
2022-12-13 19:05:52.981490,,,,,,,,,,,,,29.04
2022-12-13 19:05:53.489806,0.02,0.0,1.02,-0.6,-0.92,1.49,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:53.533021,,,,,,,,,,-0.06,,,
2022-12-13 19:05:53.534345,,,,,,,,,,,,,29.04
2022-12-13 19:05:54.042555,0.02,0.0,1.02,-0.72,-0.02,1.6,-0.56,0.59,-0.57,,,,
2022-12-13 19:05:54.085766,,,,,,,,,,-0.06,,,
2022-12-13 19:05:54.087220,,,,,,,,,,,,,29.04
2022-12-13 19:05:54.415028,,,,,,,,,,,1.25,,
2022-12-13 19:05:54.415548,,,,,,,,,,,,12.23,
2022-12-13 19:05:54.595215,0.02,0.0,1.02,-0.58,-0.76,1.65,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:54.638506,,,,,,,,,,-0.06,,,
2022-12-13 19:05:54.639915,,,,,,,,,,,,,29.04
2022-12-13 19:05:55.147920,0.02,0.0,1.02,-0.74,0.25,1.59,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:55.191286,,,,,,,,,,-0.06,,,
2022-12-13 19:05:55.192601,,,,,,,,,,,,,29.04
2022-12-13 19:05:55.700861,0.02,-0.0,1.02,-0.61,-0.66,1.51,-0.56,0.59,-0.57,,,,
2022-12-13 19:05:55.744122,,,,,,,,,,-0.06,,,
2022-12-13 19:05:55.745570,,,,,,,,,,,,,29.04
2022-12-13 19:05:55.940257,,,,,,,,,,,1.13,,
2022-12-13 19:05:55.940797,,,,,,,,,,,,12.24,
2022-12-13 19:05:56.253875,0.02,-0.0,1.02,-0.53,-0.01,1.96,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:56.296487,,,,,,,,,,-0.06,,,
2022-12-13 19:05:56.298515,,,,,,,,,,,,,29.04
2022-12-13 19:05:56.806942,0.02,0.0,1.02,-1.23,-0.45,1.57,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:56.849738,,,,,,,,,,-0.06,,,
2022-12-13 19:05:56.850996,,,,,,,,,,,,,29.04
2022-12-13 19:05:57.359177,0.02,-0.02,1.02,0.04,-0.81,1.67,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:57.402390,,,,,,,,,,-0.06,,,
2022-12-13 19:05:57.403807,,,,,,,,,,,,,29.04
2022-12-13 19:05:57.464767,,,,,,,,,,,1.38,,
2022-12-13 19:05:57.465352,,,,,,,,,,,,12.25,
2022-12-13 19:05:57.912213,0.02,0.0,1.02,-1.05,0.29,1.45,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:57.954825,,,,,,,,,,-0.06,,,
2022-12-13 19:05:57.956586,,,,,,,,,,,,,29.04
2022-12-13 19:05:58.464976,0.02,0.0,1.02,-0.45,-0.53,1.75,-0.55,0.6,-0.58,,,,
2022-12-13 19:05:58.507891,,,,,,,,,,-0.06,,,
2022-12-13 19:05:58.509420,,,,,,,,,,,,,29.04
2022-12-13 19:05:58.988855,,,,,,,,,,,1.13,,
2022-12-13 19:05:58.989351,,,,,,,,,,,,12.25,
2022-12-13 19:05:59.017349,0.02,0.01,1.02,-0.88,-2.24,1.59,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:59.060497,,,,,,,,,,-0.06,,,
2022-12-13 19:05:59.062223,,,,,,,,,,,,,29.04
2022-12-13 19:05:59.569919,0.02,-0.0,1.02,-0.94,-1.02,1.65,-0.55,0.59,-0.57,,,,
2022-12-13 19:05:59.612932,,,,,,,,,,-0.06,,,
2022-12-13 19:05:59.614733,,,,,,,,,,,,,29.04
2022-12-13 19:06:00.123222,0.02,0.0,1.02,-0.29,0.11,1.54,-0.55,0.59,-0.57,,,,
2022-12-13 19:06:00.166094,,,,,,,,,,-0.06,,,
2022-12-13 19:06:00.167991,,,,,,,,,,,,,29.04
2022-12-13 19:06:00.513918,,,,,,,,,,,1.38,,
2022-12-13 19:06:00.514665,,,,,,,,,,,,12.24,
2022-12-13 19:06:00.675799,0.02,-0.0,1.02,-1.86,-0.18,1.64,-0.55,0.6,-0.57,,,,
2022-12-13 19:06:00.719093,,,,,,,,,,-0.06,,,
2022-12-13 19:06:00.720591,,,,,,,,,,,,,29.04
